,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,highlow_today,highlow_52,previous_close,_pe,_yield,_eps,_annualized_dividend
354,354,RILYZ,5,10/14/2021,10/13/2022,2.4,$0.328125,7.142857142857139,0,2021,1,NASDAQ-GM,Consumer Discretionary,Business Services,"12,317",N/A,N/A,$21.97/$21.70,$26.00/$21.50,$21.63,N/A,6.07%,N/A,$1.3125
355,355,KOSS,52,09/26/2001,03/27/2014,2.8846153846153846,$0.06,769.230769230769,2,2001,21,NASDAQ-CM,Consumer Staples,Consumer Electronics/Appliances,"15,590","92,792","68,151,073",$7.50/$7.27,$26.47/$5.00,$7.25,62.08,N/A,$0.12,N/A
356,356,MRO,6,02/16/2021,05/17/2022,3.0,$0.08,33.33333333333334,0,2021,9,NYSE,Energy,Oil & Gas Production,"33,964,068","27,645,347","15,604,583,441",$22.90/$21.77,$33.23/$10.41,$22.02,7.68,1.39%,$2.87,$0.32
357,357,WW,31,03/22/2006,09/25/2013,2.903225806451613,$0.175,0.0,1,2006,16,NASDAQ-GS,Consumer Discretionary,Other Consumer Services,"1,757,014","1,373,500","511,308,028",$7.44/$6.96,$37.12/$6.01,$6.91,6.79,N/A,$1.07,N/A
358,358,FWP,1,09/12/2017,09/12/2017,0.0,$23.123008,0.0,0,2017,5,NASDAQ-CM,Health Care,Biotechnology: Pharmaceutical Preparations,"4,715","5,950","31,768,504",$4.75/$4.18,$20.31/$4.02,$4.30,N/A,N/A,N/A,N/A
359,359,VABK,5,06/10/2021,06/09/2022,2.4,$0.30,0.0,0,2021,1,NASDAQ-CM,Finance,Major Banks,"3,353","13,083","162,983,893",$31.05/$30.21,$40.00/$27.05,$31.00,12.14,3.93%,$2.52,$1.20
360,360,CAAS,1,06/24/2014,06/24/2014,0.0,$0.18,0.0,0,2014,8,NASDAQ-CM,Consumer Discretionary,Auto Parts:O.E.M.,"42,902","29,566","84,842,384",$2.80/$2.68,$5.07/$2.20,$2.70,11.0,N/A,$0.25,N/A
361,361,RILYN,13,10/11/2019,10/13/2022,2.769230769230769,$0.40625,136.84179842358097,1,2019,3,NASDAQ-GM,Consumer Discretionary,Business Services,"2,332",N/A,N/A,$24.60/$24.32,$26.88/$23.75,$24.67,N/A,6.59%,N/A,$1.625
362,362,TESS,44,08/10/2009,02/11/2020,2.863636363636364,$0.02,316.6666666666667,1,2009,13,NASDAQ-GS,Telecommunications,Telecommunications Equipment,"5,192","42,179","53,335,529",$5.93/$5.78,$8.32/$5.08,$5.77,0.0,N/A,$-0.30,N/A
363,363,VCTR,12,09/09/2019,06/09/2022,2.75,$0.25,47.05882352941177,1,2019,3,NASDAQ-GS,Finance,Investment Managers,"3,013,652","277,491","1,810,887,382",$26.80/$25.74,$43.09/$23.36,$25.85,6.88,3.88%,$3.84,$1.00
364,364,PTE,1,01/19/2016,01/19/2016,0.0,$0.33550232,0.0,0,2016,6,NASDAQ-CM,Consumer Discretionary,Specialty Chemicals,"229,672","436,320","6,708,828",$1.85/$1.60,$28.50/$1.51,$1.58,0.0,N/A,$-6.25,N/A
365,365,GBDC,49,06/18/2010,06/02/2022,2.938775510204082,$0.30,78.12499999999997,1,2010,12,NASDAQ-GS,Finance,Investment Managers,"1,993,810","1,125,813","2,197,718,316",$12.89/$12.73,$16.23/$12.62,$12.67,7.7,9.39%,$1.67,$1.20
366,366,NLOK,39,06/17/2013,06/07/2022,2.769230769230769,$0.125,9500.0,1,2013,9,NASDAQ-GS,Technology,Computer Software: Prepackaged Software,"6,736,304","6,438,646","13,028,238,967",$22.57/$22.00,$30.91/$21.55,$22.08,15.93,2.26%,$1.41,$0.50
367,367,WHLM,1,08/14/2006,08/14/2006,0.0,$0.04213,0.0,0,2006,16,NASDAQ-CM,Consumer Discretionary,Business Services,"4,096","14,131","23,001,754",$4.50/$4.24,$9.38/$3.83,$4.41,7.69,N/A,$0.58,N/A
368,368,INBK,39,12/06/2012,06/30/2022,2.923076923076923,$0.06,0.0,1,2012,10,NASDAQ-GS,Finance,Major Banks,"70,028","49,161","365,556,473",$38.00/$35.93,$53.56/$28.05,$36.04,7.71,0.64%,$4.91,$0.24
369,369,SSP,11,06/14/2018,12/14/2020,3.090909090909091,$0.05,0.0,1,2018,22,NASDAQ-GS,Industrials,Broadcasting,"410,313","337,425","1,081,944,011",$13.27/$12.68,$23.61/$12.37,$12.68,13.82,1.58%,$0.94,$0.20
370,370,MCBC,33,05/06/2014,05/11/2022,2.9696969696969697,$0.08,50.0,1,2014,22,NASDAQ-GS,Finance,Major Banks,"163,347","57,041","308,628,198",$9.14/$8.84,$9.56/$7.37,$8.91,11.26,3.62%,$0.80,$0.32
371,371,CSSE,1,08/03/2018,08/03/2018,0.0,$0.45,0.0,0,2018,4,NASDAQ-GM,Consumer Discretionary,Movies/Entertainment,"1,013,162","274,544","98,534,915",$8.63/$7.74,$47.72/$4.35,$7.94,0.0,N/A,$-4.13,N/A
372,372,NSEC,83,11/01/2001,05/06/2022,3.0,$0.06,33.33333333333334,3,2001,34,NASDAQ-GM,Finance,Property-Casualty Insurers,"3,218","1,337","41,383,207",$16.34/$16.33,$16.48/$8.91,$16.34,51.06,1.47%,$0.32,$0.24
373,373,PLBC,8,07/30/2020,04/29/2022,3.0,$0.16,16.666666666666686,1,2020,23,NASDAQ-CM,Finance,Finance Companies,"5,201","18,448","174,996,832",$30.71/$28.53,$41.30/$27.39,$28.33,7.74,2.22%,$3.87,$0.64
374,374,DHIL,6,03/10/2021,06/01/2022,3.1666666666666665,$1.50,1900.0,0,2021,14,NASDAQ-GS,Finance,Investment Managers,"80,164","8,704","558,972,725",$178.58/$169.88,$234.84/$160.00,$167.30,8.07,3.6%,$21.85,$6.00
375,375,EA,7,12/01/2020,06/07/2022,2.571428571428572,$0.19,11.764705882352928,1,2020,2,NASDAQ-GS,Consumer Discretionary,Recreational Games/Products/Toys,"6,940,471","2,831,658","36,442,147,371",$131.05/$128.54,$147.76/$109.24,$128.96,47.17,0.59%,$2.76,$0.76
376,376,BWFG,27,12/09/2015,05/12/2022,2.851851851851852,$0.20,71.42857142857142,1,2015,7,NASDAQ-GM,Finance,Major Banks,"804,269","46,162","232,840,140",$31.71/$30.00,$36.87/$26.78,$30.45,8.13,2.56%,$3.69,$0.80
377,377,WETF,31,11/07/2014,05/10/2022,2.903225806451613,$0.03,312.5,1,2014,8,NASDAQ-GS,Finance,Investment Managers,"1,848,868","1,031,566","799,995,733",$5.48/$5.38,$6.92/$5.06,$5.35,39.0,2.21%,$0.14,$0.12
378,378,STLD,73,07/22/2004,06/29/2022,2.9452054794520546,$0.34,100.0,2,2004,18,NASDAQ-GS,Industrials,Steel/Iron Ore,"2,643,387","2,346,417","12,998,854,651",$69.11/$66.50,$100.37/$50.54,$65.98,3.56,2.02%,$19.37,$1.36
379,379,PECO,11,09/14/2021,07/14/2022,0.9090909090909092,$0.09,5.882352941176464,0,2021,0,,,,,,,,,,,,,
380,380,IFF,36,09/24/2013,06/23/2022,2.9166666666666665,$0.79,20.51282051282051,1,2013,9,NYSE,Industrials,Major Chemicals,"1,453,206","878,233","30,939,883,644",$121.46/$117.13,$157.08/$105.38,$116.37,55.69,2.73%,$2.18,$3.16
381,381,FELE,116,08/09/1993,05/04/2022,3.0,$0.195,60.0,3,1993,34,NASDAQ-GS,Consumer Discretionary,Metal Fabrications,"520,388","234,253","3,357,715,700",$72.50/$69.41,$96.95/$68.27,$69.93,22.04,1.11%,$3.29,$0.78
382,382,CCL,8,05/24/2018,02/20/2020,3.0,$0.50,11.111111111111114,1,2018,9,NYSE,N/A,N/A,"85,277,294","41,475,514","12,753,364,852",$10.88/$9.48,$28.54/$8.70,$9.65,0.0,N/A,$-8.30,N/A
383,383,LFVN,1,05/16/2022,05/16/2022,0.0,$0.03,0.0,0,2022,0,NASDAQ-CM,Consumer Staples,Farming/Seeds/Milling,"41,871","36,518","60,054,767",$4.87/$4.77,$8.62/$3.80,$4.77,6.81,2.45%,$0.70,$0.12
384,384,SSSS,10,10/02/2020,03/24/2022,1.9,$0.11,900.0,1,2020,6,NASDAQ-GS,Finance,Finance/Investors Services,"124,523","237,412","200,634,093",$6.59/$6.46,$16.40/$6.29,$6.41,3.37,78.37%,$1.94,$5.11
385,385,HPE,27,12/07/2015,06/10/2022,2.888888888888889,$0.12,49.33333333333334,1,2015,7,NYSE,Telecommunications,Telecommunications Equipment,"12,053,585","11,400,703","18,268,586,197",$14.14/$13.65,$17.76/$12.99,$13.62,5.06,3.5%,$2.78,$0.48
386,386,ITRN,5,06/28/2021,06/28/2022,3.0,$0.14,0.0,0,2021,16,NASDAQ-GS,Technology,Electronic Components,"17,946","40,363","508,915,051",$24.86/$24.23,$29.85/$19.73,$24.17,14.77,1.75%,$1.68,$0.42
387,387,EPSN,2,03/07/2022,06/14/2022,1.5,$0.0625,0.0,0,2022,0,NASDAQ-GM,N/A,N/A,"272,832","245,426","137,646,845",$5.98/$5.42,$7.99/$4.53,$5.47,9.49,4.27%,$0.61,$0.25
388,388,NYMTM,8,09/30/2020,06/30/2022,3.0,$0.4921875,0.0,1,2020,3,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"12,009",N/A,N/A,$21.88/$21.51,$26.30/$20.19,$21.51,N/A,9.15%,N/A,$1.9688
389,389,GNSS,3,01/13/2016,06/13/2016,1.6666666666666667,$0.01,0.0,0,2016,6,NASDAQ-CM,Industrials,Industrial Machinery/Components,"48,475","79,260","137,167,819",$3.88/$3.45,$5.89/$2.40,$3.61,0.0,N/A,$-0.02,N/A
390,390,SLB,36,08/30/2013,05/31/2022,2.9166666666666665,$0.175,40.0,1,2013,9,NYSE,Energy,Oilfield Services/Equipment,"22,910,666","13,216,229","49,555,932,317",$36.50/$34.66,$49.83/$25.89,$34.98,23.85,1.87%,$1.47,$0.70
391,391,LYTS,36,08/29/2013,05/06/2022,3.0,$0.05,100.0,1,2013,33,NASDAQ-GS,Consumer Discretionary,Building Products,"136,546","50,642","156,198,241",$5.89/$5.59,$8.57/$5.41,$5.71,16.28,3.57%,$0.36,$0.20
392,392,SHYF,8,08/17/2020,05/16/2022,3.0,$0.05,100.0,1,2020,33,NASDAQ-GS,Consumer Discretionary,Auto Manufacturing,"718,079","319,693","674,489,912",$19.25/$18.72,$54.50/$18.24,$18.61,13.1,1.05%,$1.47,$0.20
393,393,SSRM,6,03/04/2021,05/12/2022,2.333333333333333,$0.07,40.0,0,2021,1,NASDAQ-GS,N/A,N/A,"17,196,293","2,091,745","4,006,108,059",$18.92/$17.92,$24.58/$14.19,$18.29,13.55,1.48%,$1.39,$0.28
394,394,BEN,37,06/20/2013,06/29/2022,2.918918918918919,$0.29,1304.3478260869565,1,2013,9,NYSE,Finance,Investment Managers,"3,264,476","3,399,643","12,668,077,885",$25.45/$24.65,$38.27/$22.75,$24.37,6.81,4.81%,$3.72,$1.16
395,395,FIS,36,09/12/2013,06/09/2022,2.9166666666666665,$0.47,20.51282051282051,1,2013,9,NYSE,Consumer Discretionary,Business Services,"3,907,198","3,291,751","60,240,367,007",$98.91/$94.03,$152.20/$85.00,$92.93,66.64,2.04%,$1.48,$1.88
396,396,RBCAA,98,09/18/1998,06/16/2022,2.9081632653061225,$0.341,566.6666666666667,3,1998,24,NASDAQ-GS,Finance,Major Banks,"134,759","24,978","956,757,662",$48.10/$46.06,$57.62/$41.41,$46.12,10.9,2.96%,$4.39,$1.364
397,397,TBNK,63,02/17/2010,05/11/2022,2.333333333333333,$0.23,130.0,1,2010,12,NASDAQ-GS,Finance,Savings Institutions,"5,414","14,735","191,989,516",$20.95/$20.70,$26.81/$20.30,$20.75,11.05,4.37%,$1.88,$0.92
398,398,DD,13,06/03/2019,05/27/2022,2.769230769230769,$0.33,6321.428571428572,1,2019,9,NYSE,Consumer Discretionary,Wholesale Distributors,"10,846,796","4,585,706","29,774,229,444",$58.57/$55.79,$85.16/$54.59,$55.35,19.58,2.36%,$2.99,$1.32
399,399,CNSL,55,10/12/2005,04/12/2019,2.9454545454545453,$0.38738,0.0,1,2005,17,NASDAQ-GS,Telecommunications,Telecommunications Equipment,"591,365","603,446","865,467,510",$7.56/$7.22,$9.70/$4.51,$7.24,0.0,N/A,$-1.76,N/A
400,400,CMCO,32,08/06/2014,05/05/2022,3.0,$0.07,25.0,1,2014,26,NASDAQ-GS,Industrials,Construction/Ag Equipment/Trucks,"375,165","146,649","876,217,607",$30.80/$28.26,$54.20/$27.18,$28.04,30.39,1%,$1.01,$0.28
401,401,KELYB,3,11/23/2021,05/25/2022,3.0,$0.075,50.0,0,2021,34,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,662,304,"721,572,841",$19.25/$17.90,$25.51/$16.63,$17.07,9.33,1.59%,$2.04,$0.30
402,402,TW,13,05/30/2019,05/31/2022,2.769230769230769,$0.08,0.0,1,2019,3,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,"2,177,238","849,995","15,149,282,660",$74.45/$72.42,$102.33/$59.82,$72.82,63.86,0.45%,$1.16,$0.32
403,403,SWKS,33,05/09/2014,05/23/2022,2.909090909090909,$0.56,100.0,1,2014,8,NASDAQ-GS,Technology,Semiconductors,"4,185,513","2,238,341","15,775,588,916",$98.37/$94.86,$197.62/$88.76,$94.27,11.91,2.43%,$8.23,$2.24
404,404,OMC,36,09/20/2013,06/09/2022,2.9166666666666665,$0.70,25.0,1,2013,9,NYSE,Consumer Discretionary,Advertising,"2,361,182","2,243,714","13,290,331,386",$64.92/$63.04,$91.61/$61.67,$62.58,10.71,4.43%,$6.03,$2.80
405,405,OVBC,111,04/23/1996,05/27/2022,2.81981981981982,$0.15,425.0,3,1996,26,NASDAQ-GM,Finance,Major Banks,"3,317","3,389","136,949,914",$29.20/$28.70,$32.29/$23.62,$28.70,11.12,2.95%,$2.58,$0.84
406,406,NTRSO,10,03/12/2020,06/14/2022,2.7,$0.29375,0.0,1,2020,2,NASDAQ-GS,Finance,"Trusts, Except Educational, Religious, and Charitable","18,355",N/A,N/A,$21.73/$21.45,$27.99/$20.71,$21.54,N/A,5.46%,N/A,$1.175
407,407,QFIN,3,12/14/2021,06/16/2022,2.0,$0.22,0.0,0,2021,1,NASDAQ-GS,Finance,Finance: Consumer Services,"785,484","1,062,397","2,676,661,833",$17.64/$16.51,$44.15/$11.15,$16.89,3.16,5.32%,$5.46,$0.88
408,408,POWL,35,11/18/2013,05/17/2022,2.914285714285714,$0.26,4.0,1,2013,9,NASDAQ-GS,Energy,Electrical Products,"130,043","66,380","288,743,560",$24.83/$23.84,$32.83/$18.81,$23.75,0.0,4.38%,$-0.23,$1.04
409,409,PTRS,9,06/25/2020,05/10/2022,2.555555555555556,$0.025,0.0,1,2020,2,NASDAQ-CM,Finance,Major Banks,"7,100","4,022","159,859,121",$9.00/$8.90,$10.62/$7.75,$8.89,18.94,1.1%,$0.47,$0.10
410,410,OGN,4,08/20/2021,05/13/2022,2.25,$0.28,0.0,0,2021,1,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,"1,812,077",N/A,"9,095,429,239",$36.08/$35.10,$39.48/$28.42,$34.92,7.03,3.33%,$5.10,$1.12
411,411,FCAP,94,03/16/1999,06/15/2022,2.9680851063829787,$0.26,25.0,3,1999,23,NASDAQ-CM,Finance,Savings Institutions,"5,365","3,850","90,736,256",$27.88/$26.90,$46.40/$26.51,$26.90,8.18,3.74%,$3.29,$1.04
412,412,L,36,08/28/2013,05/24/2022,2.9166666666666665,$0.063,0.0,1,2013,9,NYSE,Finance,Property-Casualty Insurers,"1,645,603","1,042,101","14,709,877,850",$59.90/$58.40,$68.20/$51.35,$58.02,9.28,0.43%,$6.44,$0.25
413,413,DORM,1,12/13/2012,12/13/2012,0.0,$1.50,0.0,0,2012,10,NASDAQ-GS,Consumer Discretionary,Auto Parts:O.E.M.,"223,153","107,139","3,292,942,488",$106.34/$103.45,$122.96/$88.44,$103.39,24.87,N/A,$4.21,N/A
414,414,SSBK,3,11/02/2021,05/03/2022,2.0,$0.09,0.0,0,2021,1,NASDAQ-GS,Finance,Commercial Banks,"28,183","10,656","188,909,866",$22.39/$21.04,$26.06/$18.90,$21.30,10.69,1.69%,$2.02,$0.36
415,415,CBNK,4,07/29/2021,05/06/2022,2.5,$0.05,0.0,0,2021,1,NASDAQ-GS,Finance,Major Banks,"124,809","17,197","301,429,004",$22.47/$21.40,$28.16/$19.01,$21.46,7.45,0.92%,$2.89,$0.20
416,416,FULT,143,12/27/1988,06/30/2022,2.8111888111888117,$0.15,400.0,4,1988,34,NASDAQ-GS,Finance,Major Banks,"1,727,743","1,204,865","2,379,188,978",$14.84/$14.42,$19.17/$14.12,$14.36,9.37,4.11%,$1.58,$0.60
417,417,WY,8,03/04/2021,06/02/2022,2.25,$0.18,752.9411764705882,0,2021,9,NYSE,Real Estate,Real Estate Investment Trusts,"5,556,127","5,166,646","25,558,616,340",$34.37/$33.16,$43.04/$32.58,$33.29,9.56,2.16%,$3.59,$0.72
418,418,UBOH,38,06/05/2013,05/27/2022,2.8947368421052637,$0.21,100.0,1,2013,23,NASDAQ-GM,Finance,Major Banks,"7,531","3,855","90,966,062",$28.74/$27.03,$37.71/$26.00,$27.60,7.75,3%,$3.58,$0.84
419,419,PEG,36,09/04/2013,06/08/2022,2.9166666666666665,$0.54,5.882352941176464,1,2013,9,NYSE,Utilities,Power Generation,"3,563,828","2,294,814","31,208,672,339",$62.55/$60.66,$75.61/$58.19,$60.43,0.0,3.61%,$-2.57,$2.16
420,420,OXLCN,2,07/14/2022,08/16/2022,0.5,$0.1484375,0.0,0,2022,0,NASDAQ-GS,Finance,Finance Companies,"12,832",N/A,N/A,$24.40/$24.30,$24.50/$24.25,$24.30,N/A,N/A,N/A,N/A
421,421,WHR,37,05/15/2013,05/19/2022,2.918918918918919,$1.75,25.00000000000001,1,2013,9,NYSE,Consumer Discretionary,Consumer Electronics/Appliances,"1,529,984","721,859","9,349,262,919",$167.72/$161.83,$245.44/$145.93,$163.58,6.19,4.58%,$26.89,$7.00
422,422,HMST,9,05/01/2020,05/09/2022,3.0,$0.35,66.66666666666669,1,2020,9,NASDAQ-GS,Finance,Banks,"520,043","167,490","679,875,351",$36.38/$34.66,$57.40/$33.76,$34.41,7.1,4%,$5.12,$1.40
423,423,AINV,72,09/21/2004,06/15/2022,2.958333333333333,$0.36,300.0,2,2004,18,NASDAQ-GS,Finance,Finance/Investors Services,"211,979","367,242","682,191,031",$10.81/$10.56,$14.10/$10.01,$10.47,8.46,11.81%,$1.27,$1.24
424,424,AGNCO,11,12/30/2019,06/30/2022,2.727272727272727,$0.40625,0.0,1,2019,3,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"52,079",N/A,N/A,$21.39/$21.12,$26.57/$20.63,$21.16,N/A,7.68%,N/A,$1.625
425,425,AXP,37,07/02/2013,06/30/2022,2.891891891891892,$0.52,20.930232558139537,1,2013,9,NYSE,Finance,Finance: Consumer Services,"8,957,200","4,516,011","110,059,759,630",$146.27/$141.00,$199.55/$136.49,$141.65,14.64,1.44%,$9.98,$2.08
426,426,BMY,37,07/02/2013,06/30/2022,2.891891891891892,$0.54,10.204081632653056,1,2013,9,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,"12,372,297","11,539,750","168,110,914,838",$79.00/$78.12,$78.61/$53.22,$77.69,28.0,2.82%,$2.82,$2.16
427,427,CCNE,95,11/25/1998,05/31/2022,2.968421052631579,$0.175,61.53846153846152,3,1998,24,NASDAQ-GS,Finance,Major Banks,"62,441","23,622","415,420,741",$24.87/$24.26,$28.59/$22.08,$24.31,7.65,2.85%,$3.22,$0.70
428,428,CULL,1,01/31/2022,01/31/2022,0.0,$0.12,0.0,0,2022,0,NASDAQ-CM,Finance,Savings Institutions,"22,204","5,311","84,353,121",$11.46/$10.96,$13.65/$10.54,$11.06,N/A,1.04%,N/A,$0.12
429,429,CVLG,2,03/03/2022,06/02/2022,1.5,$0.0625,0.0,0,2022,0,NASDAQ-GS,Industrials,Trucking Freight/Courier Services,"400,025","101,573","401,020,415",$25.85/$23.00,$34.75/$17.23,$22.63,6.05,1.12%,$4.25,$0.25
430,430,NYMTZ,3,12/30/2021,06/30/2022,2.0,$0.4375,76.46821555340432,0,2021,1,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"8,509",N/A,N/A,$19.50/$19.05,$25.01/$19.00,$19.4469,N/A,9%,N/A,$1.75
431,431,COST,77,05/06/2004,04/28/2022,2.792207792207792,$0.90,2445.454545454545,2,2004,18,NASDAQ-GS,Consumer Discretionary,Department/Specialty Retail Stores,"2,862,608","3,052,071","214,557,963,607",$484.83/$476.68,$612.27/$391.25,$475.00,38.14,0.78%,$12.70,$3.60
432,432,AGNCN,20,09/28/2017,06/30/2022,2.85,$0.4375,69.81058841794754,1,2017,5,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"29,271",N/A,N/A,$22.94/$22.51,$27.02/$22.08,$22.79,N/A,7.68%,N/A,$1.75
433,433,ARLP,4,08/05/2021,05/05/2022,3.0,$0.35,100.0,0,2021,23,NASDAQ-GS,Energy,Coal Mining,"276,370",N/A,"2,237,363,902",$17.84/$17.33,$21.24/$6.62,$17.18,12.05,8.08%,$1.46,$1.40
434,434,LFUS,47,11/18/2010,05/25/2022,2.936170212765957,$0.53,20.0,1,2010,12,NASDAQ-GS,Technology,Electronic Components,"116,975","94,911","6,372,941,917",$258.25/$249.38,$334.84/$223.31,$246.95,18.71,0.86%,$13.77,$2.12
435,435,FCCO,81,05/02/2002,05/02/2022,2.962962962962963,$0.13,25.0,2,2002,20,NASDAQ-CM,Finance,Major Banks,"13,997","9,074","144,089,026",$19.50/$18.81,$23.42/$17.55,$18.93,9.16,2.79%,$2.08,$0.52
436,436,ATAX,65,06/28/2006,06/29/2022,2.9692307692307693,$0.57,418.1818181818181,2,2006,34,NASDAQ-GS,Finance,Finance: Consumer Services,"34,115",N/A,"418,780,724",$19.02/$18.68,$21.33/$16.53,$18.72,8.2,7.04%,$2.32,$1.48
437,437,V,36,08/14/2013,05/12/2022,2.9166666666666665,$0.375,21.212121212121204,1,2013,9,NYSE,Consumer Discretionary,Business Services,"7,754,785","7,963,133","434,899,211,844",$205.64/$197.51,$252.67/$185.91,$196.64,32.31,0.77%,$6.36,$1.50
438,438,JKHY,75,11/14/2003,05/26/2022,2.986666666666667,$0.49,53.84615384615384,2,2003,32,NASDAQ-GS,Technology,Retail: Computer Software & Peripheral Equipment,"1,419,530","466,076","13,326,424,500",$183.28/$178.49,$205.37/$147.50,$177.74,37.48,1.13%,$4.88,$1.96
439,439,REYN,7,11/13/2020,05/16/2022,3.0,$0.23,4.545454545454547,1,2020,2,NASDAQ-GS,Industrials,Office Equipment/Supplies/Services,"817,896","408,920","5,743,940,949",$27.61/$26.99,$32.29/$24.54,$27.02,19.01,3.57%,$1.44,$0.92
440,440,INDT,4,09/15/2021,06/29/2022,3.0,$0.16,6.666666666666671,0,2021,15,NASDAQ-GM,Finance,Real Estate,"152,749","32,826","630,114,806",$61.94/$59.87,$82.94/$55.92,$60.74,45.49,1.06%,$1.36,$0.64
441,441,ADP,59,12/12/2007,06/09/2022,3.0,$1.04,26.08695652173911,2,2007,22,NASDAQ-GS,Consumer Discretionary,Business Services,"1,911,951","1,840,988","91,398,899,386",$218.85/$211.97,$248.96/$192.26,$210.58,32.32,2.01%,$6.77,$4.16
442,442,CSSEN,20,09/14/2020,06/12/2025,2.85,$0.59375,23.69791666666667,1,2020,2,NASDAQ-GM,Consumer Discretionary,Movies/Entertainment,"6,204",N/A,N/A,$23.89/$23.14,$26.75/$20.50,$23.60,N/A,10.06%,N/A,$2.375
443,443,MCHP,44,08/16/2011,05/19/2022,3.0,$0.276,9.090909090909092,1,2011,20,NASDAQ-GS,Technology,Semiconductors,"5,795,968","5,206,186","33,591,688,754",$61.08/$58.72,$90.00/$56.24,$57.91,26.75,1.87%,$2.27,$1.104
444,444,MSEX,60,08/13/2007,05/12/2022,3.0,$0.29,7.262569832402235,2,2007,0,NASDAQ-GS,Utilities,Water Supply,"348,864","102,736","1,509,740,360",$89.66/$85.82,$121.42/$75.77,$84.39,36.43,1.42%,$2.36,$1.16
445,445,BXP,37,06/26/2013,06/29/2022,2.918918918918919,$0.98,192.30769230769232,1,2013,9,NYSE,Real Estate,Real Estate Investment Trusts,"2,230,680","1,420,378","14,417,521,296",$92.90/$90.42,$133.11/$88.02,$90.00,26.36,4.4%,$3.49,$3.92
446,446,MKSI,46,02/25/2011,05/26/2022,2.9347826086956523,$0.22,11.111111111111114,1,2011,11,NASDAQ-GS,Industrials,Industrial Machinery/Components,"1,665,364","581,503","5,894,885,254",$106.03/$100.25,$181.03/$97.64,$99.35,10.31,0.87%,$10.27,$0.88
447,447,HTBK,35,11/05/2013,05/11/2022,3.0,$0.13,60.0,1,2013,17,NASDAQ-GS,Finance,Major Banks,"319,799","177,724","664,285,572",$11.09/$10.83,$12.94/$10.52,$10.85,13.4,4.75%,$0.82,$0.52
448,448,EXPO,38,03/06/2013,06/09/2022,2.921052631578948,$0.24,66.66666666666669,1,2013,9,NASDAQ-GS,Consumer Discretionary,Professional Services,"657,622","284,886","4,759,296,387",$91.95/$89.25,$127.61/$80.97,$88.99,48.85,1.12%,$1.88,$0.96
449,449,POWI,55,11/25/2008,05/27/2022,2.9454545454545453,$0.18,100.0,2,2008,14,NASDAQ-GS,Technology,Semiconductors,"839,224","403,302","4,431,962,196",$76.51/$73.65,$110.66/$71.43,$73.63,27.15,0.98%,$2.80,$0.72
450,450,SBNY,16,07/31/2018,04/28/2022,2.8125,$0.56,0.0,1,2018,4,NASDAQ-GS,Finance,Major Banks,"1,153,265","1,127,428","12,090,992,837",$196.77/$183.87,$374.76/$165.36,$183.13,11.24,1.26%,$17.09,$2.24
451,451,DVN,38,09/11/2013,06/10/2022,2.763157894736842,$1.27,172.72727272727275,1,2013,9,NYSE,Energy,Oil & Gas Production,"34,714,066","9,141,376","35,488,200,000",$56.51/$53.49,$79.40/$24.05,$54.74,10.09,8.83%,$5.33,$5.08
452,452,RNDB,2,11/08/2021,02/07/2022,1.5,$2.15,1333.3333333333337,0,2021,1,NASDAQ-GM,Finance,Major Banks,"6,156","19,694","135,068,833",$26.40/$26.01,$27.40/$18.18,$26.19,25.05,2.28%,$1.04,$0.60
453,453,WTFCM,28,09/29/2015,06/30/2022,2.892857142857143,$0.41,0.0,1,2015,7,NASDAQ-GS,Finance,Major Banks,"2,680",N/A,N/A,$24.88/$24.76,$28.84/$23.91,$24.6891,N/A,6.64%,N/A,$1.64
454,454,SNY,1,05/26/2022,05/26/2022,0.0,$0.2971788,-83.46021603211219,0,2022,19,NASDAQ-GS,Health Care,Biotechnology: Pharmaceutical Preparations,"4,596,161","2,283,343","133,406,665,593",$53.55/$52.16,$58.10/$46.92,$50.42,17.29,2.51%,$3.09,$1.26
455,455,WABC,112,07/11/1994,05/06/2022,2.982142857142857,$0.42,20.0,3,1994,28,NASDAQ-GS,Finance,Major Banks,"340,551","109,904","1,540,524,252",$57.66/$56.53,$63.43/$53.24,$56.48,17.31,2.93%,$3.31,$1.68
456,456,FATBB,4,09/02/2021,05/13/2022,2.0,$0.13,0.0,0,2021,1,NASDAQ-CM,Consumer Discretionary,Restaurants,"3,084","1,055","122,361,919",$7.46/$7.35,$30.66/$5.50,$6.76,N/A,7.69%,N/A,$0.52
457,457,RILYL,7,10/20/2020,04/18/2022,2.571428571428572,$0.4609375,57.89315931901481,1,2020,2,NASDAQ-GM,Finance,Investment Managers,"1,865",N/A,N/A,$25.84/$25.54,$28.83/$24.35,$25.25,N/A,7.3%,N/A,$1.8438
